"Datum und Uhrzeit";"Wochentag";"#";"ST";"Mannschaft 1";"Mannschaft 1: Verein";"Mannschaft 2";"Mannschaft 2: Verein";"Schiedsgericht";"Schiedsgericht: Verein";"Gastgeber";"Gastgeber: Verein";"Austragungsort/Ergebnis";"Austragungsort";"Ergebnis";"Saison";"Spielrunde";"Geschlecht";"Ballpunkte";"Spieldauer";"Satzpunkte 1";"Satzpunkte 2";"Satz 1 - Ballpunkte 1";"Satz 1 - Ballpunkte 2";"Satz 1 - Satzdauer";"Satz 2 - Ballpunkte 1";"Satz 2 - Ballpunkte 2";"Satz 2 - Satzdauer";"Satz 3 - Ballpunkte 1";"Satz 3 - Ballpunkte 2";"Satz 3 - Satzdauer";
"19.09.2026, 11:00:00";"Samstag";"4";"Spieltag 1";"USC Münster";"USC Münster e.V.";"USC Münster II";"USC Münster e.V.";"DJK GW Albersloh";"DJK Grün Weiß Albersloh 1954 e.V.";"USC Münster";"USC Münster e.V.";"0:2 / 45:50";"Kardinal-von-Galen-Gymnasium (48165 Münster)";"0:2 / 45:50";"2026/27";"Oberliga 5 wU13";"weiblich";"45:50";"42";"0";"2";"23";"25";"21";"22";"25";"21";
"19.09.2026, 12:00:00";"Samstag";"5";"Spieltag 1";"DJK GW Albersloh";"DJK Grün Weiß Albersloh 1954 e.V.";"USC Münster II";"USC Münster e.V.";"SV Blau-Weiß Aasee";"SV Blau-Weiß Aasee e.V.";"USC Münster";"USC Münster e.V.";"0:2 / 20:50";"Kardinal-von-Galen-Gymnasium (48165 Münster)";"0:2 / 20:50";"2026/27";"Oberliga 5 wU13";"weiblich";"20:50";"17";"0";"2";"7";"25";"0";"13";"25";"17";
"19.09.2026, 13:00:00";"Samstag";"6";"Spieltag 1";"USC Münster";"USC Münster e.V.";"SV Blau-Weiß Aasee";"SV Blau-Weiß Aasee e.V.";"USC Münster II";"USC Münster e.V.";"USC Münster";"USC Münster e.V.";"2:0 / 50:26";"Kardinal-von-Galen-Gymnasium (48165 Münster)";"2:0 / 50:26";"2026/27";"Oberliga 5 wU13";"weiblich";"50:26";"88";"2";"0";"25";"7";"70";"25";"19";"18";
"19.09.2026, 14:00:00";"Samstag";"2";"Spieltag 1";"TSC Gievenbeck";"TSC Münster-Gievenbeck e.V.";"SV Blau-Weiß Aasee II";"SV Blau-Weiß Aasee e.V.";"BSV Ostbevern";"BSV Ostbevern 1923 e.V.";"BSV Ostbevern";"BSV Ostbevern 1923 e.V.";"2:0 / 50:16";"Sporthalle der Mosaikschule (48161 Münster)";"2:0 / 50:16";"2026/27";"Oberliga 5 wU13";"weiblich";"50:16";"31";"2";"0";"25";"11";"20";"25";"5";"11";
"19.09.2026, 14:00:00";"Samstag";"7";"Spieltag 1";"DJK GW Albersloh";"DJK Grün Weiß Albersloh 1954 e.V.";"SV Blau-Weiß Aasee";"SV Blau-Weiß Aasee e.V.";"USC Münster";"USC Münster e.V.";"USC Münster";"USC Münster e.V.";"1:2 / 53:54";"Kardinal-von-Galen-Gymnasium (48165 Münster)";"1:2 / 53:54";"2026/27";"Oberliga 5 wU13";"weiblich";"53:54";"103";"1";"2";"25";"14";"72";"19";"25";"17";"9";"15";"14";
"19.09.2026, 15:00:00";"Samstag";"3";"Spieltag 1";"SV Blau-Weiß Aasee II";"SV Blau-Weiß Aasee e.V.";"BSV Ostbevern";"BSV Ostbevern 1923 e.V.";"TSC Gievenbeck";"TSC Münster-Gievenbeck e.V.";"BSV Ostbevern";"BSV Ostbevern 1923 e.V.";"0:2 / 27:50";"Sporthalle der Mosaikschule (48161 Münster)";"0:2 / 27:50";"2026/27";"Oberliga 5 wU13";"weiblich";"27:50";"44";"0";"2";"16";"25";"30";"11";"25";"14";
"19.09.2026, 16:00:00";"Samstag";"1";"Spieltag 1";"BSV Ostbevern";"BSV Ostbevern 1923 e.V.";"TSC Gievenbeck";"TSC Münster-Gievenbeck e.V.";"SV Blau-Weiß Aasee II";"SV Blau-Weiß Aasee e.V.";"BSV Ostbevern";"BSV Ostbevern 1923 e.V.";"2:1 / 54:54";"Sporthalle der Mosaikschule (48161 Münster)";"2:1 / 54:54";"2026/27";"Oberliga 5 wU13";"weiblich";"54:54";"77";"2";"1";"25";"22";"47";"14";"25";"19";"15";"7";"11";
"11.10.2026, 11:00:00";"Sonntag";"8";"Spieltag 2";"DJK GW Albersloh";"DJK Grün Weiß Albersloh 1954 e.V.";"BSV Ostbevern";"BSV Ostbevern 1923 e.V.";"USC Münster";"USC Münster e.V.";"DJK GW Albersloh";"DJK Grün Weiß Albersloh 1954 e.V.";"Sporthalle Zur Hohen Ward (48324 Sendenhorst)";"Sporthalle Zur Hohen Ward (48324 Sendenhorst)";"-";"2026/27";"Oberliga 5 wU13";"weiblich";
"11.10.2026, 11:00:00";"Sonntag";"11";"Spieltag 2";"SV Blau-Weiß Aasee";"SV Blau-Weiß Aasee e.V.";"SV Blau-Weiß Aasee II";"SV Blau-Weiß Aasee e.V.";"USC Münster II";"USC Münster e.V.";"SV Blau-Weiß Aasee";"SV Blau-Weiß Aasee e.V.";"Sporthalle der Bonhoeffer Schule (48151 Münster)";"Sporthalle der Bonhoeffer Schule (48151 Münster)";"-";"2026/27";"Oberliga 5 wU13";"weiblich";
"11.10.2026, 12:00:00";"Sonntag";"9";"Spieltag 2";"BSV Ostbevern";"BSV Ostbevern 1923 e.V.";"USC Münster";"USC Münster e.V.";"DJK GW Albersloh";"DJK Grün Weiß Albersloh 1954 e.V.";"DJK GW Albersloh";"DJK Grün Weiß Albersloh 1954 e.V.";"Sporthalle Zur Hohen Ward (48324 Sendenhorst)";"Sporthalle Zur Hohen Ward (48324 Sendenhorst)";"-";"2026/27";"Oberliga 5 wU13";"weiblich";
